2021-09-02T18:48:07.461+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,14,Default task
2021-09-02T18:48:08.474+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,18,Default task
2021-09-02T18:48:09.477+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,18,Default task
2021-09-02T18:48:10.479+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,20,Default task
2021-09-02T18:48:11.490+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,24,Default task
2021-09-02T18:48:12.493+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,25,Default task
2021-09-02T18:48:13.498+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-09-02T18:48:14.515+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,29,Default task
2021-09-02T18:48:15.531+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,33,Default task
2021-09-02T18:48:16.544+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,35,Default task
